default,wiek,pensja,plec,stan_cywilny,wielkosc_miejscowosci,wyksztalcenie,czy_splacony
FALSE,40,3343.91,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,43,2780.83,K,singiel,do_1mln,srednie,czesciowo
FALSE,33,3129.71,K,singiel,do_50tys,srednie,czesciowo
FALSE,39,4038.98,M,po_slubie,do_100tys,srednie,wcale
FALSE,37,2237.51,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,38,2647.35,K,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,42,3840.61,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,38,3015.87,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,31,2237.94,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,33,2299.44,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,37,3579.74,K,po_slubie,do_200tys,srednie,czesciowo
TRUE,37,4174.16,K,singiel,do_50tys,srednie,czesciowo
FALSE,28,2490.09,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,28,2453.22,M,po_slubie,do_50tys,srednie,wcale
TRUE,35,2995.36,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,40,2370.13,M,singiel,do_200tys,podstawowe,czesciowo
FALSE,37,2321.87,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,29,2606.6,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,31,2364.01,M,singiel,do_50tys,srednie,wcale
FALSE,25,2706.39,M,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,28,2212.4,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,36,5138.32,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,3576.5,K,wdowiec,do_50tys,srednie,wcale
TRUE,40,2222.82,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,24,4001.24,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,36,3107.26,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,32,3252.97,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,37,2797.81,M,po_slubie,do_500tys,srednie,wcale
FALSE,36,2502.48,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,34,3610.73,M,singiel,do_1mln,srednie,czesciowo
FALSE,31,2233.82,K,singiel,do_1mln,podstawowe,czesciowo
FALSE,33,5419.45,K,singiel,do_50tys,srednie,czesciowo
FALSE,24,2543.7,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,35,2797.24,K,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,24,2216.75,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,47,2202.86,K,singiel,do_100tys,srednie,czesciowo
FALSE,35,2788.85,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,34,3472.11,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,24,2889.39,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,28,4139.9,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,27,2556.01,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,24,2684.64,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,42,3107.04,K,singiel,do_100tys,srednie,czesciowo
FALSE,34,3242.67,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,37,3370.63,M,singiel,do_50tys,podstawowe,czesciowo
FALSE,40,4814.05,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,39,2220.55,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,29,2497.56,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,38,4181.6,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,38,3962.88,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,40,2218.99,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,2508.89,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,4412.75,K,singiel,do_500tys,srednie,czesciowo
FALSE,24,2233.31,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,25,3743.3,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,37,4388.05,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,27,3543.28,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,31,3038.33,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,34,3851.12,K,po_slubie,do_50tys,wyzsze,wcale
FALSE,39,2469.62,M,po_slubie,do_50tys,srednie,czesciowo
TRUE,30,3196.48,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,42,2933.75,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,39,3853.99,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,30,4215.23,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,39,2647.58,M,singiel,do_500tys,srednie,czesciowo
FALSE,34,2843.34,K,singiel,do_500tys,srednie,czesciowo
FALSE,42,2428.64,K,singiel,do_1mln,srednie,czesciowo
FALSE,30,2689.97,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,39,2256.35,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,41,3030.21,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,24,2593.59,K,singiel,do_50tys,wyzsze,czesciowo
FALSE,36,2564.75,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,42,2584.9,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,26,2341.2,K,singiel,do_200tys,srednie,czesciowo
FALSE,35,5040.23,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,40,2613.62,K,singiel,do_500tys,srednie,wcale
FALSE,37,2816.33,K,singiel,do_200tys,srednie,wcale
TRUE,38,5997.73,M,singiel,do_200tys,srednie,czesciowo
FALSE,33,4524.29,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,34,3836.8,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,41,3298.18,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,32,2892.41,K,wdowiec,do_500tys,wyzsze,czesciowo
FALSE,35,2277.53,K,singiel,do_100tys,srednie,czesciowo
TRUE,37,5252.13,K,po_slubie,do_200tys,srednie,wcale
FALSE,39,3914.36,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,4337.66,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,41,2248.29,K,po_slubie,do_50tys,wyzsze,czesciowo
TRUE,38,2360.93,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,36,2717.38,M,singiel,do_100tys,srednie,czesciowo
FALSE,33,2327.54,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,35,2716.58,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,42,2259.68,K,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,35,2814.87,M,po_slubie,do_200tys,podstawowe,czesciowo
TRUE,41,4588.59,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,32,2528.95,K,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,41,2509.53,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,37,2219.83,M,singiel,do_500tys,srednie,czesciowo
FALSE,42,2221.08,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,24,3200.49,M,singiel,do_50tys,podstawowe,czesciowo
FALSE,33,2536,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,35,6316.41,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,28,2394.44,K,po_slubie,do_50tys,podstawowe,wcale
FALSE,33,3742.17,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,38,3798.41,K,po_slubie,do_1mln,srednie,wcale
FALSE,37,2338.71,M,po_slubie,do_1mln,srednie,wcale
FALSE,27,2294.43,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,40,3894.36,K,singiel,do_50tys,srednie,czesciowo
FALSE,30,3909.48,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,29,5952.87,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,37,2454.83,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,22,3412.38,M,singiel,do_1mln,srednie,czesciowo
FALSE,28,3098.04,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,38,2897.7,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,36,3015.29,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,2225.08,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,33,2711.29,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,37,4244.64,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,37,2331.43,M,wdowiec,do_50tys,wyzsze,czesciowo
FALSE,36,2993.66,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,2710.07,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,24,2734.59,M,singiel,do_50tys,podstawowe,czesciowo
FALSE,37,2285.85,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,37,2754.85,M,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,34,3058.92,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,39,4745.97,K,singiel,do_1mln,srednie,czesciowo
FALSE,33,3733.26,K,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,36,2631.53,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,34,3033.76,M,singiel,do_200tys,srednie,czesciowo
TRUE,39,2484.65,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,38,5568.17,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,42,3486.25,M,singiel,do_500tys,podstawowe,czesciowo
FALSE,36,3620.6,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,30,2333.85,M,singiel,do_500tys,srednie,czesciowo
FALSE,32,4356.32,M,singiel,do_200tys,srednie,czesciowo
FALSE,22,2651.96,M,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,28,2217.54,M,wdowiec,do_50tys,wyzsze,czesciowo
TRUE,43,3593.35,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,38,2309.42,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,28,2441.39,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,35,2515.83,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,35,2682.35,M,singiel,do_500tys,podstawowe,czesciowo
FALSE,32,2202.5,K,po_slubie,do_1mln,srednie,wcale
FALSE,38,2207.67,M,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,31,5592.33,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,45,3573.07,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,34,2413.15,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,35,3502.51,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,36,2218.11,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,31,3851.32,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,28,4220.78,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,29,3948,M,singiel,do_200tys,srednie,czesciowo
TRUE,37,8886.14,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,35,3266.93,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,31,2703.29,K,po_slubie,do_200tys,wyzsze,wcale
FALSE,36,3513.35,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,30,2564.64,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,29,3504.7,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,30,3166.99,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,32,3953.01,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,35,2213.39,M,singiel,do_50tys,srednie,czesciowo
FALSE,32,2248.23,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,33,2305.46,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,42,3934.52,M,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,38,2234.67,K,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,26,3719.79,K,singiel,do_500tys,srednie,czesciowo
TRUE,32,4405.27,K,po_slubie,do_100tys,podstawowe,wcale
FALSE,42,3726.29,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,30,2749.53,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,3484.36,M,singiel,do_100tys,srednie,czesciowo
FALSE,42,2457.57,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,27,2632.02,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,35,3451.35,K,singiel,do_50tys,wyzsze,czesciowo
FALSE,34,2462.82,K,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,27,2979.29,K,singiel,do_200tys,srednie,czesciowo
FALSE,33,3283.1,M,wdowiec,do_200tys,wyzsze,czesciowo
FALSE,36,2275.73,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,38,2488.23,K,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,32,3347.12,K,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,40,4114.77,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,2464.32,K,po_slubie,do_1mln,srednie,czesciowo
TRUE,38,4171.49,K,singiel,do_1mln,srednie,czesciowo
FALSE,35,3402.99,M,singiel,do_1mln,podstawowe,czesciowo
FALSE,38,3740.01,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,29,3180.48,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,28,2881.12,K,singiel,do_50tys,srednie,czesciowo
FALSE,40,2755.8,M,po_slubie,do_200tys,podstawowe,wcale
FALSE,39,3917.74,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,40,2376.61,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,33,2659.63,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,34,2392.63,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,39,2301.56,K,po_slubie,do_1mln,podstawowe,wcale
FALSE,33,2942.09,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,41,2277.34,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,42,2455.93,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,38,2597.21,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,44,3709.74,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,33,2933.68,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,42,4355.33,M,po_slubie,do_1mln,podstawowe,wcale
FALSE,25,3302.5,M,singiel,do_500tys,srednie,czesciowo
FALSE,36,2622.15,M,singiel,do_1mln,srednie,czesciowo
FALSE,35,3442.58,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,27,2356.94,M,po_slubie,do_200tys,srednie,wcale
TRUE,35,6422.39,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,38,2577.48,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,2249.41,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,2460.55,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,28,3060,M,singiel,do_500tys,srednie,czesciowo
FALSE,37,2998.11,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,39,2328.47,K,singiel,do_1mln,podstawowe,wcale
FALSE,33,3738.98,M,singiel,do_50tys,podstawowe,czesciowo
FALSE,20,2844.23,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,36,3290.34,K,singiel,do_500tys,srednie,czesciowo
FALSE,23,2383.55,M,singiel,do_500tys,podstawowe,czesciowo
FALSE,31,2555.5,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,31,3325.66,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,41,3604.54,M,po_slubie,do_1mln,srednie,wcale
FALSE,39,2428.3,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,39,2276.53,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,33,2985.47,M,singiel,do_200tys,wyzsze,wcale
FALSE,36,2502.63,M,singiel,do_200tys,srednie,czesciowo
FALSE,37,2313.5,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,29,4163.96,M,po_slubie,do_200tys,wyzsze,wcale
FALSE,40,2985.71,M,singiel,do_500tys,podstawowe,czesciowo
FALSE,34,2762.17,K,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,38,3609.64,M,singiel,do_50tys,podstawowe,czesciowo
FALSE,38,3294.93,M,po_slubie,do_1mln,srednie,wcale
FALSE,32,3579.4,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,33,2926.67,K,singiel,do_100tys,srednie,czesciowo
FALSE,31,2755.08,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,32,2636.74,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,27,3322.52,K,singiel,do_50tys,wyzsze,czesciowo
TRUE,39,5709.01,M,singiel,do_1mln,srednie,czesciowo
FALSE,34,3114.56,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,27,2883.62,M,singiel,do_1mln,srednie,wcale
TRUE,43,3424.19,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,31,2352.69,K,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,42,4090.58,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,41,2403.84,K,po_slubie,do_200tys,srednie,czesciowo
TRUE,34,2877.5,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,37,2953.92,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,29,4210.84,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,38,4532.6,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,43,3221.14,M,singiel,do_1mln,srednie,czesciowo
FALSE,39,2465.61,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,32,7173.77,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,29,2433.16,K,singiel,do_1mln,srednie,czesciowo
FALSE,36,2714.47,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,31,4090.03,M,singiel,do_1mln,srednie,czesciowo
FALSE,29,2866.25,K,po_slubie,do_1mln,srednie,wcale
FALSE,32,3726.74,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,22,3153.29,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,39,3226.62,K,singiel,do_1mln,podstawowe,czesciowo
FALSE,37,2704.22,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,41,2442.66,M,singiel,do_100tys,srednie,czesciowo
FALSE,26,2362.98,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,35,2201.99,K,singiel,do_200tys,podstawowe,czesciowo
TRUE,37,3226.16,M,singiel,do_100tys,srednie,czesciowo
FALSE,35,3148.17,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,32,2229.42,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,42,3935.99,M,singiel,do_100tys,srednie,czesciowo
FALSE,41,2313.46,M,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,40,2757.6,K,po_slubie,do_50tys,wyzsze,czesciowo
TRUE,36,5637.84,K,singiel,do_200tys,wyzsze,wcale
FALSE,30,3175.52,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,34,3793.36,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,36,4593.6,K,wdowiec,do_500tys,srednie,czesciowo
FALSE,31,3601.54,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,28,2643.82,M,singiel,do_50tys,srednie,czesciowo
FALSE,26,4303.64,M,singiel,do_1mln,srednie,czesciowo
FALSE,38,5532.62,K,singiel,do_500tys,srednie,czesciowo
TRUE,36,3808.33,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,33,4245.32,K,singiel,do_100tys,srednie,czesciowo
FALSE,34,2247.12,M,po_slubie,do_100tys,srednie,czesciowo
TRUE,39,4670.26,M,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,37,2234.21,K,singiel,do_200tys,srednie,wcale
FALSE,31,3636.66,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,26,2325.15,M,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,35,2220.1,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,40,3479.43,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,31,2692.44,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,41,3164.14,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,38,2845.95,K,wdowiec,do_1mln,podstawowe,czesciowo
FALSE,39,3005.55,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,5583.83,K,singiel,do_200tys,podstawowe,czesciowo
FALSE,34,4888.25,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,25,2705.01,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,30,3797.13,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,34,4006.69,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,36,3478.29,M,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,34,2334.67,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,29,2528.58,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,2886.14,K,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,43,2994.32,M,po_slubie,do_200tys,wyzsze,wcale
FALSE,38,3366.98,M,singiel,do_1mln,podstawowe,czesciowo
FALSE,36,2352.91,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,40,2203.86,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,39,2743.51,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,36,2330.91,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,32,2234.05,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,38,4418.36,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,38,3014.14,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,30,3544.1,K,po_slubie,do_1mln,wyzsze,czesciowo
TRUE,37,3852.11,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,26,3062.32,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,27,4437.28,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,35,2281.59,K,po_slubie,do_500tys,wyzsze,wcale
FALSE,32,3641.98,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,27,2745.85,M,singiel,do_50tys,srednie,czesciowo
FALSE,33,3273.66,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,35,2560.36,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,34,3192,K,singiel,do_50tys,srednie,czesciowo
FALSE,44,4407.28,K,po_slubie,do_100tys,wyzsze,czesciowo
TRUE,38,3819.09,K,po_slubie,do_500tys,wyzsze,czesciowo
TRUE,28,2724.03,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,29,2402.96,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,33,2736.55,M,singiel,do_50tys,srednie,czesciowo
FALSE,33,2570.42,M,po_slubie,do_1mln,srednie,wcale
FALSE,37,2385.22,M,po_slubie,do_50tys,srednie,wcale
FALSE,30,2837.9,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,36,2246.43,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,31,4554.7,K,wdowiec,do_200tys,wyzsze,czesciowo
FALSE,41,2405.88,M,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,35,2216.9,M,po_slubie,do_1mln,srednie,wcale
FALSE,38,3505.36,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,35,5090,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,31,3159.14,M,singiel,do_50tys,srednie,czesciowo
FALSE,33,3423.43,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,40,3388.27,M,singiel,do_200tys,srednie,czesciowo
FALSE,34,2703.64,K,singiel,do_1mln,podstawowe,czesciowo
FALSE,36,2353.77,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,36,2672.14,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,35,2925.61,K,singiel,do_1mln,srednie,czesciowo
FALSE,31,3077.36,M,singiel,do_50tys,srednie,czesciowo
FALSE,33,4231.72,M,po_slubie,do_100tys,wyzsze,wcale
FALSE,32,3195.11,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,41,2226.62,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,36,2570.27,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,4637.27,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,36,3516.76,K,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,32,2466.73,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,33,3774.83,M,po_slubie,do_100tys,srednie,czesciowo
TRUE,31,3291.15,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,35,3009.46,M,singiel,do_500tys,srednie,czesciowo
FALSE,40,4239.6,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,2754.93,M,singiel,do_50tys,srednie,czesciowo
FALSE,34,2610.88,K,singiel,do_100tys,srednie,czesciowo
FALSE,33,2486.86,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,35,2255.04,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,30,2609.19,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,39,2673.82,K,singiel,do_500tys,srednie,czesciowo
FALSE,35,2206.32,K,singiel,do_1mln,srednie,czesciowo
FALSE,23,3057.16,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,32,4363.19,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,29,2447.69,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,37,3705.76,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,43,2681,M,singiel,do_200tys,srednie,czesciowo
FALSE,35,2456.2,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,2556.88,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,43,4079.74,K,wdowiec,do_100tys,podstawowe,czesciowo
FALSE,34,3250.62,K,po_slubie,do_1mln,srednie,czesciowo
TRUE,41,3386,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,32,2623.11,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,2526.87,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,34,3225.15,K,singiel,do_200tys,wyzsze,czesciowo
TRUE,42,2674.08,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,40,2894.61,M,singiel,do_1mln,podstawowe,czesciowo
FALSE,36,2968.7,M,singiel,do_1mln,srednie,czesciowo
FALSE,44,2848.46,M,singiel,do_200tys,wyzsze,czesciowo
FALSE,30,2460.83,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,32,5000.22,K,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,38,2898.85,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,35,3858.06,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,36,3170.51,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,32,2269.76,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,34,2295.85,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,37,3524.87,K,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,45,2411.59,M,singiel,do_200tys,wyzsze,czesciowo
FALSE,36,2900.45,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,36,2451.61,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,41,2249.33,M,singiel,do_500tys,srednie,czesciowo
TRUE,42,5175.66,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,33,2296.24,K,po_slubie,do_500tys,wyzsze,czesciowo
TRUE,31,6713.21,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,41,3145.33,M,singiel,do_200tys,srednie,czesciowo
FALSE,35,3849.75,K,singiel,do_50tys,srednie,czesciowo
FALSE,37,3421.49,K,po_slubie,do_200tys,srednie,czesciowo
